img;label
images/frame_a_1400.png;images/frame_a_1400.txt
images/frame_a_3110.png;images/frame_a_3110.txt
images/frame_d_12850.png;images/frame_d_12850.txt
images/frame_c_6640.png;images/frame_c_6640.txt
images/frame_d_2580.png;images/frame_d_2580.txt
images/frame_a_7530.png;images/frame_a_7530.txt
images/frame_d_11740.png;images/frame_d_11740.txt
images/frame_c_3530.png;images/frame_c_3530.txt
images/frame_a_7020.png;images/frame_a_7020.txt
images/frame_a_4620.png;images/frame_a_4620.txt
images/frame_c_3590.png;images/frame_c_3590.txt
images/frame_a_6500.png;images/frame_a_6500.txt
images/frame_d_3010.png;images/frame_d_3010.txt
images/frame_c_4770.png;images/frame_c_4770.txt
images/frame_d_6540.png;images/frame_d_6540.txt
images/frame_c_1470.png;images/frame_c_1470.txt
images/frame_a_8320.png;images/frame_a_8320.txt
images/frame_c_4140.png;images/frame_c_4140.txt
images/frame_c_3640.png;images/frame_c_3640.txt
images/frame_d_9720.png;images/frame_d_9720.txt
images/frame_a_5340.png;images/frame_a_5340.txt
images/frame_d_9120.png;images/frame_d_9120.txt
images/frame_d_2730.png;images/frame_d_2730.txt
images/frame_a_9350.png;images/frame_a_9350.txt
images/frame_a_8150.png;images/frame_a_8150.txt
images/frame_c_1330.png;images/frame_c_1330.txt
images/frame_d_2690.png;images/frame_d_2690.txt
images/frame_b_1710.png;images/frame_b_1710.txt
images/frame_d_1010.png;images/frame_d_1010.txt
images/frame_c_6940.png;images/frame_c_6940.txt
images/frame_a_1600.png;images/frame_a_1600.txt
images/frame_b_2030.png;images/frame_b_2030.txt
images/frame_c_6260.png;images/frame_c_6260.txt
images/frame_c_6120.png;images/frame_c_6120.txt
images/frame_a_9230.png;images/frame_a_9230.txt
images/frame_d_10040.png;images/frame_d_10040.txt
images/frame_a_3540.png;images/frame_a_3540.txt
images/frame_c_1770.png;images/frame_c_1770.txt
images/frame_c_8370.png;images/frame_c_8370.txt
images/frame_a_4410.png;images/frame_a_4410.txt
images/frame_a_4200.png;images/frame_a_4200.txt
images/frame_a_7280.png;images/frame_a_7280.txt
images/frame_d_8840.png;images/frame_d_8840.txt
images/frame_d_1050.png;images/frame_d_1050.txt
images/frame_d_9230.png;images/frame_d_9230.txt
images/frame_c_8620.png;images/frame_c_8620.txt
images/frame_a_3460.png;images/frame_a_3460.txt
images/frame_c_5670.png;images/frame_c_5670.txt
images/frame_d_190.png;images/frame_d_190.txt
images/frame_a_2070.png;images/frame_a_2070.txt
images/frame_a_1250.png;images/frame_a_1250.txt
images/frame_d_10780.png;images/frame_d_10780.txt
images/frame_d_5960.png;images/frame_d_5960.txt
images/frame_a_5570.png;images/frame_a_5570.txt
images/frame_a_9630.png;images/frame_a_9630.txt
images/frame_c_4710.png;images/frame_c_4710.txt
images/frame_a_4540.png;images/frame_a_4540.txt
images/frame_c_8600.png;images/frame_c_8600.txt
images/frame_d_3400.png;images/frame_d_3400.txt
images/frame_c_6010.png;images/frame_c_6010.txt
images/frame_d_12690.png;images/frame_d_12690.txt
images/frame_d_8750.png;images/frame_d_8750.txt
images/frame_a_6820.png;images/frame_a_6820.txt
images/frame_c_8130.png;images/frame_c_8130.txt
images/frame_c_4930.png;images/frame_c_4930.txt
images/frame_d_900.png;images/frame_d_900.txt
images/frame_a_5280.png;images/frame_a_5280.txt
images/frame_d_3300.png;images/frame_d_3300.txt
images/frame_d_430.png;images/frame_d_430.txt
images/frame_a_3990.png;images/frame_a_3990.txt
images/frame_c_6390.png;images/frame_c_6390.txt
images/frame_b_2140.png;images/frame_b_2140.txt
images/frame_a_6270.png;images/frame_a_6270.txt
images/frame_c_3270.png;images/frame_c_3270.txt
images/frame_c_1810.png;images/frame_c_1810.txt
images/frame_c_2530.png;images/frame_c_2530.txt
images/frame_a_8400.png;images/frame_a_8400.txt
images/frame_c_5190.png;images/frame_c_5190.txt
images/frame_c_2040.png;images/frame_c_2040.txt
images/frame_a_6520.png;images/frame_a_6520.txt
images/frame_d_8710.png;images/frame_d_8710.txt
images/frame_d_6890.png;images/frame_d_6890.txt
images/frame_a_5090.png;images/frame_a_5090.txt
images/frame_a_6340.png;images/frame_a_6340.txt
images/frame_d_10500.png;images/frame_d_10500.txt
images/frame_d_11490.png;images/frame_d_11490.txt
images/frame_b_1850.png;images/frame_b_1850.txt
images/frame_d_2430.png;images/frame_d_2430.txt
images/frame_c_480.png;images/frame_c_480.txt
images/frame_a_3380.png;images/frame_a_3380.txt
images/frame_d_9370.png;images/frame_d_9370.txt
images/frame_a_4130.png;images/frame_a_4130.txt
images/frame_a_9560.png;images/frame_a_9560.txt
images/frame_d_10790.png;images/frame_d_10790.txt
images/frame_c_610.png;images/frame_c_610.txt
images/frame_a_9330.png;images/frame_a_9330.txt
images/frame_d_9070.png;images/frame_d_9070.txt
images/frame_a_1110.png;images/frame_a_1110.txt
images/frame_a_3360.png;images/frame_a_3360.txt
images/frame_a_3470.png;images/frame_a_3470.txt
images/frame_a_3870.png;images/frame_a_3870.txt
images/frame_a_7040.png;images/frame_a_7040.txt
images/frame_a_5110.png;images/frame_a_5110.txt
images/frame_a_7130.png;images/frame_a_7130.txt
images/frame_a_3210.png;images/frame_a_3210.txt
images/image40224.jpg;images/image40224.txt
images/frame_d_1440.png;images/frame_d_1440.txt
images/frame_a_2670.png;images/frame_a_2670.txt
images/frame_d_10670.png;images/frame_d_10670.txt
images/frame_d_8650.png;images/frame_d_8650.txt
images/frame_c_5220.png;images/frame_c_5220.txt
images/frame_d_3320.png;images/frame_d_3320.txt
images/frame_d_7340.png;images/frame_d_7340.txt
images/frame_d_7730.png;images/frame_d_7730.txt
images/frame_c_790.png;images/frame_c_790.txt
images/image184.jpg;images/image184.txt
images/frame_a_5410.png;images/frame_a_5410.txt
images/frame_c_5100.png;images/frame_c_5100.txt
images/frame_c_5770.png;images/frame_c_5770.txt
images/frame_c_4590.png;images/frame_c_4590.txt
images/frame_c_2560.png;images/frame_c_2560.txt
images/frame_a_4730.png;images/frame_a_4730.txt
images/frame_a_8920.png;images/frame_a_8920.txt
images/frame_a_4100.png;images/frame_a_4100.txt
images/frame_d_7670.png;images/frame_d_7670.txt
images/frame_c_6160.png;images/frame_c_6160.txt
images/frame_a_3730.png;images/frame_a_3730.txt
images/frame_d_8350.png;images/frame_d_8350.txt
images/frame_c_2840.png;images/frame_c_2840.txt
images/frame_a_5730.png;images/frame_a_5730.txt
images/frame_d_2620.png;images/frame_d_2620.txt
images/frame_d_2090.png;images/frame_d_2090.txt
images/frame_a_3040.png;images/frame_a_3040.txt
images/frame_a_2000.png;images/frame_a_2000.txt
images/frame_c_1660.png;images/frame_c_1660.txt
images/frame_d_7050.png;images/frame_d_7050.txt
images/frame_c_2060.png;images/frame_c_2060.txt
images/frame_d_2410.png;images/frame_d_2410.txt
images/frame_c_460.png;images/frame_c_460.txt
images/frame_a_2770.png;images/frame_a_2770.txt
images/frame_d_5970.png;images/frame_d_5970.txt
images/frame_d_6180.png;images/frame_d_6180.txt
images/frame_a_1010.png;images/frame_a_1010.txt
images/frame_a_8770.png;images/frame_a_8770.txt
images/frame_d_6680.png;images/frame_d_6680.txt
images/frame_c_340.png;images/frame_c_340.txt
images/frame_a_5940.png;images/frame_a_5940.txt
images/frame_c_1160.png;images/frame_c_1160.txt
images/frame_d_12190.png;images/frame_d_12190.txt
images/frame_d_7760.png;images/frame_d_7760.txt
images/frame_d_12710.png;images/frame_d_12710.txt
images/frame_c_1170.png;images/frame_c_1170.txt
images/frame_a_2310.png;images/frame_a_2310.txt
images/frame_c_1210.png;images/frame_c_1210.txt
images/frame_a_7140.png;images/frame_a_7140.txt
images/frame_a_6450.png;images/frame_a_6450.txt
images/frame_c_7180.png;images/frame_c_7180.txt
images/frame_c_2870.png;images/frame_c_2870.txt
images/frame_a_4830.png;images/frame_a_4830.txt
images/frame_d_7450.png;images/frame_d_7450.txt
images/frame_d_2760.png;images/frame_d_2760.txt
images/frame_c_2360.png;images/frame_c_2360.txt
images/frame_a_2440.png;images/frame_a_2440.txt
images/frame_a_3400.png;images/frame_a_3400.txt
images/frame_c_3890.png;images/frame_c_3890.txt
images/frame_a_2490.png;images/frame_a_2490.txt
images/frame_a_3060.png;images/frame_a_3060.txt
images/frame_d_110.png;images/frame_d_110.txt
images/frame_d_5410.png;images/frame_d_5410.txt
images/frame_a_4650.png;images/frame_a_4650.txt
images/frame_d_10030.png;images/frame_d_10030.txt
images/frame_c_3670.png;images/frame_c_3670.txt
images/frame_a_5920.png;images/frame_a_5920.txt
images/frame_a_5690.png;images/frame_a_5690.txt
images/frame_c_11030.png;images/frame_c_11030.txt
images/frame_c_6530.png;images/frame_c_6530.txt
images/frame_d_9870.png;images/frame_d_9870.txt
images/frame_d_8340.png;images/frame_d_8340.txt
images/frame_d_12250.png;images/frame_d_12250.txt
images/frame_d_10920.png;images/frame_d_10920.txt
images/frame_a_4360.png;images/frame_a_4360.txt
images/frame_c_6860.png;images/frame_c_6860.txt
images/frame_c_3950.png;images/frame_c_3950.txt
images/frame_d_10850.png;images/frame_d_10850.txt
images/frame_a_8710.png;images/frame_a_8710.txt
images/frame_d_210.png;images/frame_d_210.txt
images/frame_c_1540.png;images/frame_c_1540.txt
images/frame_d_550.png;images/frame_d_550.txt
images/frame_a_3300.png;images/frame_a_3300.txt
images/frame_a_6670.png;images/frame_a_6670.txt
images/frame_a_1990.png;images/frame_a_1990.txt
images/frame_d_2850.png;images/frame_d_2850.txt
images/frame_d_6070.png;images/frame_d_6070.txt
images/frame_d_2490.png;images/frame_d_2490.txt
images/frame_d_60.png;images/frame_d_60.txt
images/frame_d_5430.png;images/frame_d_5430.txt
images/frame_a_8800.png;images/frame_a_8800.txt
images/frame_d_12610.png;images/frame_d_12610.txt
images/frame_c_8320.png;images/frame_c_8320.txt
images/frame_d_12860.png;images/frame_d_12860.txt
images/frame_d_12550.png;images/frame_d_12550.txt
images/frame_c_3520.png;images/frame_c_3520.txt
images/frame_a_7220.png;images/frame_a_7220.txt
images/frame_a_8220.png;images/frame_a_8220.txt
images/frame_c_5570.png;images/frame_c_5570.txt
images/frame_c_2690.png;images/frame_c_2690.txt
images/frame_c_970.png;images/frame_c_970.txt
images/frame_d_1680.png;images/frame_d_1680.txt
images/frame_a_6610.png;images/frame_a_6610.txt
images/frame_a_4050.png;images/frame_a_4050.txt
images/frame_d_9470.png;images/frame_d_9470.txt
images/frame_a_1340.png;images/frame_a_1340.txt
images/frame_d_8170.png;images/frame_d_8170.txt
images/frame_b_1940.png;images/frame_b_1940.txt
images/frame_d_1790.png;images/frame_d_1790.txt
images/frame_c_1690.png;images/frame_c_1690.txt
images/frame_a_1980.png;images/frame_a_1980.txt
images/frame_d_2010.png;images/frame_d_2010.txt
images/frame_d_3200.png;images/frame_d_3200.txt
images/image155.jpg;images/image155.txt
images/frame_a_6000.png;images/frame_a_6000.txt
images/frame_a_2190.png;images/frame_a_2190.txt
images/frame_c_1010.png;images/frame_c_1010.txt
images/frame_a_6700.png;images/frame_a_6700.txt
images/image9048.jpg;images/image9048.txt
images/frame_b_2120.png;images/frame_b_2120.txt
images/frame_a_8010.png;images/frame_a_8010.txt
images/frame_c_7760.png;images/frame_c_7760.txt
images/frame_c_8490.png;images/frame_c_8490.txt
images/frame_c_1250.png;images/frame_c_1250.txt
images/frame_a_1080.png;images/frame_a_1080.txt
images/frame_d_9780.png;images/frame_d_9780.txt
images/frame_d_12820.png;images/frame_d_12820.txt
images/frame_a_6560.png;images/frame_a_6560.txt
images/frame_a_8100.png;images/frame_a_8100.txt
images/frame_c_2400.png;images/frame_c_2400.txt
images/image60193.jpg;images/image60193.txt
images/frame_a_4520.png;images/frame_a_4520.txt
images/frame_c_550.png;images/frame_c_550.txt
images/frame_d_12760.png;images/frame_d_12760.txt
images/frame_a_9440.png;images/frame_a_9440.txt
images/frame_c_1240.png;images/frame_c_1240.txt
images/frame_a_3780.png;images/frame_a_3780.txt
images/frame_a_7050.png;images/frame_a_7050.txt
images/frame_d_12410.png;images/frame_d_12410.txt
images/frame_c_5550.png;images/frame_c_5550.txt
images/frame_a_1580.png;images/frame_a_1580.txt
images/frame_c_4960.png;images/frame_c_4960.txt
images/frame_c_7820.png;images/frame_c_7820.txt
images/frame_a_3710.png;images/frame_a_3710.txt
images/frame_d_7810.png;images/frame_d_7810.txt
images/frame_a_6460.png;images/frame_a_6460.txt
images/frame_d_7970.png;images/frame_d_7970.txt
images/frame_d_8510.png;images/frame_d_8510.txt
images/frame_d_10.png;images/frame_d_10.txt
images/frame_d_5810.png;images/frame_d_5810.txt
images/frame_a_2470.png;images/frame_a_2470.txt
images/frame_d_7980.png;images/frame_d_7980.txt
images/frame_a_1970.png;images/frame_a_1970.txt
images/frame_d_7360.png;images/frame_d_7360.txt
images/frame_c_7790.png;images/frame_c_7790.txt
images/frame_d_2980.png;images/frame_d_2980.txt
images/frame_a_5250.png;images/frame_a_5250.txt
images/frame_d_6830.png;images/frame_d_6830.txt
images/frame_d_330.png;images/frame_d_330.txt
images/frame_c_3880.png;images/frame_c_3880.txt
images/frame_d_12030.png;images/frame_d_12030.txt
images/frame_c_8390.png;images/frame_c_8390.txt
images/frame_a_5850.png;images/frame_a_5850.txt
images/frame_d_10450.png;images/frame_d_10450.txt
images/frame_a_1330.png;images/frame_a_1330.txt
images/frame_a_8310.png;images/frame_a_8310.txt
images/frame_a_8790.png;images/frame_a_8790.txt
images/frame_d_10150.png;images/frame_d_10150.txt
images/frame_a_6720.png;images/frame_a_6720.txt
images/frame_d_10360.png;images/frame_d_10360.txt
images/frame_c_5910.png;images/frame_c_5910.txt
images/frame_a_1660.png;images/frame_a_1660.txt
images/frame_a_1500.png;images/frame_a_1500.txt
images/frame_a_3480.png;images/frame_a_3480.txt
images/frame_c_330.png;images/frame_c_330.txt
images/frame_a_9990.png;images/frame_a_9990.txt
images/frame_c_7590.png;images/frame_c_7590.txt
images/frame_a_2880.png;images/frame_a_2880.txt
images/frame_d_1950.png;images/frame_d_1950.txt
images/frame_d_7690.png;images/frame_d_7690.txt
images/frame_c_5120.png;images/frame_c_5120.txt
images/frame_a_6640.png;images/frame_a_6640.txt
images/frame_d_8280.png;images/frame_d_8280.txt
images/frame_d_9170.png;images/frame_d_9170.txt
images/frame_a_9740.png;images/frame_a_9740.txt
images/frame_c_5260.png;images/frame_c_5260.txt
images/frame_a_5460.png;images/frame_a_5460.txt
images/frame_d_9850.png;images/frame_d_9850.txt
images/frame_c_7160.png;images/frame_c_7160.txt
images/frame_a_3310.png;images/frame_a_3310.txt
images/frame_d_11860.png;images/frame_d_11860.txt
images/frame_c_2140.png;images/frame_c_2140.txt
images/frame_a_8670.png;images/frame_a_8670.txt
images/frame_d_8610.png;images/frame_d_8610.txt
images/frame_a_3920.png;images/frame_a_3920.txt
images/frame_a_7240.png;images/frame_a_7240.txt
images/frame_d_7070.png;images/frame_d_7070.txt
images/frame_c_1940.png;images/frame_c_1940.txt
images/frame_a_7100.png;images/frame_a_7100.txt
images/frame_d_6930.png;images/frame_d_6930.txt
images/frame_c_7280.png;images/frame_c_7280.txt
images/frame_a_4250.png;images/frame_a_4250.txt
images/frame_d_11380.png;images/frame_d_11380.txt
images/frame_d_11710.png;images/frame_d_11710.txt
images/frame_a_1710.png;images/frame_a_1710.txt
images/frame_d_10340.png;images/frame_d_10340.txt
images/frame_c_3770.png;images/frame_c_3770.txt
images/frame_c_6580.png;images/frame_c_6580.txt
images/frame_c_7430.png;images/frame_c_7430.txt
images/frame_c_430.png;images/frame_c_430.txt
images/frame_c_1350.png;images/frame_c_1350.txt
images/frame_a_5520.png;images/frame_a_5520.txt
images/frame_c_730.png;images/frame_c_730.txt
images/frame_d_11190.png;images/frame_d_11190.txt
images/frame_d_11970.png;images/frame_d_11970.txt
images/frame_a_7070.png;images/frame_a_7070.txt
images/frame_d_7370.png;images/frame_d_7370.txt
images/frame_a_9300.png;images/frame_a_9300.txt
images/frame_c_7910.png;images/frame_c_7910.txt
images/frame_c_3260.png;images/frame_c_3260.txt
images/frame_c_8530.png;images/frame_c_8530.txt
images/frame_d_3270.png;images/frame_d_3270.txt
images/frame_c_3560.png;images/frame_c_3560.txt
images/frame_d_12220.png;images/frame_d_12220.txt
images/frame_d_5450.png;images/frame_d_5450.txt
images/frame_d_3180.png;images/frame_d_3180.txt
images/frame_d_12790.png;images/frame_d_12790.txt
images/frame_c_6480.png;images/frame_c_6480.txt
images/frame_d_8480.png;images/frame_d_8480.txt
images/frame_d_1640.png;images/frame_d_1640.txt
images/frame_c_4750.png;images/frame_c_4750.txt
images/frame_d_6760.png;images/frame_d_6760.txt
images/frame_d_11670.png;images/frame_d_11670.txt
images/frame_d_12470.png;images/frame_d_12470.txt
images/frame_c_6700.png;images/frame_c_6700.txt
images/frame_d_5680.png;images/frame_d_5680.txt
images/frame_d_7420.png;images/frame_d_7420.txt
images/frame_d_10080.png;images/frame_d_10080.txt
images/frame_c_5880.png;images/frame_c_5880.txt
images/frame_a_6370.png;images/frame_a_6370.txt
images/frame_d_9430.png;images/frame_d_9430.txt
images/frame_d_9210.png;images/frame_d_9210.txt
images/frame_c_40.png;images/frame_c_40.txt
images/frame_b_1860.png;images/frame_b_1860.txt
images/frame_a_5610.png;images/frame_a_5610.txt
images/frame_d_7430.png;images/frame_d_7430.txt
images/frame_d_2420.png;images/frame_d_2420.txt
images/frame_d_1710.png;images/frame_d_1710.txt
images/frame_d_170.png;images/frame_d_170.txt
images/frame_a_2620.png;images/frame_a_2620.txt
images/frame_c_2610.png;images/frame_c_2610.txt
images/frame_d_12170.png;images/frame_d_12170.txt
images/frame_d_7300.png;images/frame_d_7300.txt
images/frame_d_6650.png;images/frame_d_6650.txt
images/frame_b_1830.png;images/frame_b_1830.txt
images/frame_d_9970.png;images/frame_d_9970.txt
images/frame_c_8170.png;images/frame_c_8170.txt
images/frame_c_8150.png;images/frame_c_8150.txt
images/frame_d_150.png;images/frame_d_150.txt
images/frame_a_9940.png;images/frame_a_9940.txt
images/frame_b_1880.png;images/frame_b_1880.txt
images/frame_c_7410.png;images/frame_c_7410.txt
images/frame_a_4490.png;images/frame_a_4490.txt
images/frame_a_8230.png;images/frame_a_8230.txt
images/frame_a_1320.png;images/frame_a_1320.txt
images/frame_c_8070.png;images/frame_c_8070.txt
images/frame_d_7710.png;images/frame_d_7710.txt
images/frame_c_3510.png;images/frame_c_3510.txt
images/image168.jpg;images/image168.txt
images/frame_c_7330.png;images/frame_c_7330.txt
images/frame_a_9360.png;images/frame_a_9360.txt
images/frame_a_6690.png;images/frame_a_6690.txt
images/frame_a_8070.png;images/frame_a_8070.txt
images/frame_d_12900.png;images/frame_d_12900.txt
images/frame_c_5320.png;images/frame_c_5320.txt
images/frame_c_4090.png;images/frame_c_4090.txt
images/frame_d_3080.png;images/frame_d_3080.txt
images/frame_d_6970.png;images/frame_d_6970.txt
images/frame_c_1910.png;images/frame_c_1910.txt
images/frame_d_3410.png;images/frame_d_3410.txt
images/frame_a_6300.png;images/frame_a_6300.txt
images/frame_d_6060.png;images/frame_d_6060.txt
images/frame_c_8630.png;images/frame_c_8630.txt
images/frame_d_11390.png;images/frame_d_11390.txt
images/frame_c_7020.png;images/frame_c_7020.txt
images/frame_a_9110.png;images/frame_a_9110.txt
images/frame_a_6020.png;images/frame_a_6020.txt
images/frame_c_5710.png;images/frame_c_5710.txt
images/frame_d_3370.png;images/frame_d_3370.txt
images/frame_d_980.png;images/frame_d_980.txt
images/image5011.jpg;images/image5011.txt
images/frame_d_910.png;images/frame_d_910.txt
images/frame_a_9490.png;images/frame_a_9490.txt
images/frame_a_6630.png;images/frame_a_6630.txt
images/frame_a_2550.png;images/frame_a_2550.txt
images/frame_c_3710.png;images/frame_c_3710.txt
images/frame_c_5180.png;images/frame_c_5180.txt
images/frame_c_4580.png;images/frame_c_4580.txt
images/frame_a_5970.png;images/frame_a_5970.txt
images/frame_a_2920.png;images/frame_a_2920.txt
images/frame_a_930.png;images/frame_a_930.txt
images/frame_a_1350.png;images/frame_a_1350.txt
images/frame_c_5960.png;images/frame_c_5960.txt
images/frame_d_7890.png;images/frame_d_7890.txt
images/frame_c_5840.png;images/frame_c_5840.txt
images/frame_d_1140.png;images/frame_d_1140.txt
images/frame_b_1680.png;images/frame_b_1680.txt
images/frame_d_9360.png;images/frame_d_9360.txt
images/frame_d_10190.png;images/frame_d_10190.txt
images/frame_b_1790.png;images/frame_b_1790.txt
images/frame_d_12350.png;images/frame_d_12350.txt
images/frame_a_1630.png;images/frame_a_1630.txt
images/frame_d_12000.png;images/frame_d_12000.txt
images/frame_c_600.png;images/frame_c_600.txt
images/frame_a_9430.png;images/frame_a_9430.txt
images/frame_d_10410.png;images/frame_d_10410.txt
images/frame_d_540.png;images/frame_d_540.txt
images/frame_c_4970.png;images/frame_c_4970.txt
images/frame_c_310.png;images/frame_c_310.txt
images/frame_a_9980.png;images/frame_a_9980.txt
images/frame_d_6740.png;images/frame_d_6740.txt
images/frame_d_8550.png;images/frame_d_8550.txt
images/frame_a_1610.png;images/frame_a_1610.txt
images/frame_d_2590.png;images/frame_d_2590.txt
images/frame_d_5660.png;images/frame_d_5660.txt
images/frame_c_250.png;images/frame_c_250.txt
images/frame_a_7030.png;images/frame_a_7030.txt
images/frame_a_9970.png;images/frame_a_9970.txt
images/frame_a_8690.png;images/frame_a_8690.txt
images/frame_d_590.png;images/frame_d_590.txt
images/frame_d_1020.png;images/frame_d_1020.txt
images/frame_c_6900.png;images/frame_c_6900.txt
images/frame_d_1130.png;images/frame_d_1130.txt
images/frame_c_1520.png;images/frame_c_1520.txt
images/frame_a_1460.png;images/frame_a_1460.txt
images/frame_d_10760.png;images/frame_d_10760.txt
images/frame_a_7270.png;images/frame_a_7270.txt
images/frame_c_6590.png;images/frame_c_6590.txt
images/frame_c_3340.png;images/frame_c_3340.txt
images/frame_a_7490.png;images/frame_a_7490.txt
images/frame_c_390.png;images/frame_c_390.txt
images/frame_c_7570.png;images/frame_c_7570.txt
images/frame_a_7790.png;images/frame_a_7790.txt
images/frame_d_6090.png;images/frame_d_6090.txt
images/frame_d_1620.png;images/frame_d_1620.txt
images/frame_d_630.png;images/frame_d_630.txt
images/frame_d_400.png;images/frame_d_400.txt
images/frame_d_1590.png;images/frame_d_1590.txt
images/frame_d_10950.png;images/frame_d_10950.txt
images/frame_d_12640.png;images/frame_d_12640.txt
images/frame_d_1460.png;images/frame_d_1460.txt
images/frame_c_5020.png;images/frame_c_5020.txt
images/frame_d_2780.png;images/frame_d_2780.txt
images/frame_c_4740.png;images/frame_c_4740.txt
images/frame_a_3880.png;images/frame_a_3880.txt
images/frame_a_7310.png;images/frame_a_7310.txt
images/frame_a_5200.png;images/frame_a_5200.txt
images/frame_c_3430.png;images/frame_c_3430.txt
images/frame_a_5050.png;images/frame_a_5050.txt
images/frame_d_1290.png;images/frame_d_1290.txt
images/frame_d_2370.png;images/frame_d_2370.txt
images/frame_a_4750.png;images/frame_a_4750.txt
images/frame_d_790.png;images/frame_d_790.txt
images/frame_c_3000.png;images/frame_c_3000.txt
images/frame_d_2450.png;images/frame_d_2450.txt
images/frame_a_7750.png;images/frame_a_7750.txt
images/frame_c_4410.png;images/frame_c_4410.txt
images/frame_c_580.png;images/frame_c_580.txt
images/frame_c_770.png;images/frame_c_770.txt
images/frame_a_5980.png;images/frame_a_5980.txt
images/frame_a_3950.png;images/frame_a_3950.txt
images/frame_c_7320.png;images/frame_c_7320.txt
images/frame_a_7120.png;images/frame_a_7120.txt
images/frame_c_6230.png;images/frame_c_6230.txt
images/frame_a_3510.png;images/frame_a_3510.txt
images/frame_d_3240.png;images/frame_d_3240.txt
images/frame_d_3040.png;images/frame_d_3040.txt
images/frame_d_2100.png;images/frame_d_2100.txt
images/frame_d_9930.png;images/frame_d_9930.txt
images/frame_c_760.png;images/frame_c_760.txt
images/frame_c_3910.png;images/frame_c_3910.txt
images/frame_a_2090.png;images/frame_a_2090.txt
images/frame_a_8930.png;images/frame_a_8930.txt
images/frame_d_10880.png;images/frame_d_10880.txt
images/frame_d_1070.png;images/frame_d_1070.txt
images/frame_a_4220.png;images/frame_a_4220.txt
images/frame_d_6040.png;images/frame_d_6040.txt
images/frame_d_7750.png;images/frame_d_7750.txt
images/frame_d_6640.png;images/frame_d_6640.txt
images/frame_c_8400.png;images/frame_c_8400.txt
images/frame_c_6400.png;images/frame_c_6400.txt
images/frame_a_3670.png;images/frame_a_3670.txt
images/frame_c_5440.png;images/frame_c_5440.txt
images/frame_c_650.png;images/frame_c_650.txt
images/frame_a_6040.png;images/frame_a_6040.txt
images/frame_d_9510.png;images/frame_d_9510.txt
images/frame_d_8120.png;images/frame_d_8120.txt
images/frame_c_3100.png;images/frame_c_3100.txt
images/frame_c_6780.png;images/frame_c_6780.txt
images/frame_c_3930.png;images/frame_c_3930.txt
images/frame_c_7780.png;images/frame_c_7780.txt
images/frame_d_8460.png;images/frame_d_8460.txt
images/frame_d_1180.png;images/frame_d_1180.txt
images/frame_a_3170.png;images/frame_a_3170.txt
images/frame_d_520.png;images/frame_d_520.txt
images/frame_d_6500.png;images/frame_d_6500.txt
images/frame_c_4020.png;images/frame_c_4020.txt
images/frame_a_5620.png;images/frame_a_5620.txt
images/frame_d_12320.png;images/frame_d_12320.txt
images/frame_d_9840.png;images/frame_d_9840.txt
images/frame_c_5000.png;images/frame_c_5000.txt
images/frame_d_2170.png;images/frame_d_2170.txt
images/frame_c_8740.png;images/frame_c_8740.txt
images/frame_d_12510.png;images/frame_d_12510.txt
images/frame_d_10490.png;images/frame_d_10490.txt
images/frame_d_8270.png;images/frame_d_8270.txt
images/frame_d_11950.png;images/frame_d_11950.txt
images/frame_d_10640.png;images/frame_d_10640.txt
images/frame_c_6710.png;images/frame_c_6710.txt
images/frame_d_10350.png;images/frame_d_10350.txt
images/frame_b_1820.png;images/frame_b_1820.txt
images/frame_a_4820.png;images/frame_a_4820.txt
images/frame_d_6730.png;images/frame_d_6730.txt
images/frame_d_7080.png;images/frame_d_7080.txt
images/frame_c_7230.png;images/frame_c_7230.txt
images/frame_c_7650.png;images/frame_c_7650.txt
images/frame_c_8010.png;images/frame_c_8010.txt
images/frame_d_970.png;images/frame_d_970.txt
images/frame_d_560.png;images/frame_d_560.txt
images/frame_d_2560.png;images/frame_d_2560.txt
images/frame_b_2070.png;images/frame_b_2070.txt
images/frame_c_5590.png;images/frame_c_5590.txt
images/frame_a_8940.png;images/frame_a_8940.txt
images/frame_d_12010.png;images/frame_d_12010.txt
images/image159.jpg;images/image159.txt
images/frame_a_2850.png;images/frame_a_2850.txt
images/frame_a_6960.png;images/frame_a_6960.txt
images/image230.jpg;images/image230.txt
images/frame_a_2360.png;images/frame_a_2360.txt
images/frame_a_9080.png;images/frame_a_9080.txt
images/frame_a_1270.png;images/frame_a_1270.txt
images/frame_d_680.png;images/frame_d_680.txt
images/frame_c_800.png;images/frame_c_800.txt
images/frame_d_7140.png;images/frame_d_7140.txt
images/frame_a_5450.png;images/frame_a_5450.txt
images/frame_d_2990.png;images/frame_d_2990.txt
images/frame_a_7690.png;images/frame_a_7690.txt
images/frame_d_3290.png;images/frame_d_3290.txt
images/frame_a_8520.png;images/frame_a_8520.txt
images/frame_d_6960.png;images/frame_d_6960.txt
images/frame_a_1120.png;images/frame_a_1120.txt
images/frame_a_1540.png;images/frame_a_1540.txt
images/frame_c_7380.png;images/frame_c_7380.txt
images/frame_c_2450.png;images/frame_c_2450.txt
images/frame_a_4320.png;images/frame_a_4320.txt
images/frame_d_5820.png;images/frame_d_5820.txt
images/frame_a_7900.png;images/frame_a_7900.txt
images/frame_c_7640.png;images/frame_c_7640.txt
images/frame_a_4890.png;images/frame_a_4890.txt
